userId,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
user380,10.0,47.0,49.0,23.0,26.0,78.0,17.0,,65.0,31.0
user381,,25.0,77.0,89.0,,,11.0,81.0,,90.0
user382,44.0,75.0,52.0,,79.0,,91.0,41.0,69.0,19.0
user383,64.0,53.0,16.0,45.0,37.0,,6.0,63.0,,82.0
user384,,3.0,76.0,100.0,,78.0,18.0,14.0,53.0,97.0
user385,31.0,86.0,36.0,42.0,22.0,52.0,,90.0,12.0,
user386,,46.0,91.0,,41.0,,88.0,76.0,55.0,
user387,20.0,44.0,16.0,,9.0,65.0,25.0,54.0,,47.0
user388,17.0,,,8.0,,78.0,41.0,93.0,1.0,13.0
user389,71.0,28.0,,52.0,32.0,,46.0,100.0,46.0,9.0
user390,77.0,21.0,84.0,31.0,70.0,80.0,73.0,72.0,,94.0
user391,93.0,87.0,47.0,,55.0,76.0,82.0,,,81.0
user392,64.0,3.0,31.0,13.0,58.0,,63.0,18.0,63.0,57.0
user393,75.0,40.0,,,1.0,86.0,50.0,8.0,8.0,70.0
user394,,,,15.0,100.0,,50.0,26.0,62.0,
user395,72.0,70.0,65.0,21.0,11.0,93.0,32.0,,15.0,
user396,39.0,86.0,,,,100.0,71.0,83.0,73.0,89.0
user397,41.0,79.0,,28.0,,75.0,61.0,63.0,85.0,41.0
user398,,,56.0,87.0,80.0,,92.0,71.0,59.0,84.0
user399,,75.0,,73.0,4.0,,,18.0,20.0,39.0
user400,48.0,15.0,42.0,,,38.0,100.0,56.0,14.0,33.0
user401,30.0,8.0,54.0,23.0,28.0,85.0,4.0,16.0,,68.0
user402,89.0,81.0,,4.0,11.0,,,100.0,,15.0
user403,,84.0,88.0,42.0,20.0,58.0,37.0,70.0,58.0,68.0
user404,,23.0,28.0,5.0,,,,58.0,14.0,92.0
user405,38.0,63.0,87.0,93.0,95.0,16.0,56.0,48.0,2.0,30.0
user406,44.0,44.0,32.0,57.0,23.0,2.0,20.0,,78.0,21.0
user407,57.0,,39.0,67.0,10.0,55.0,,22.0,19.0,84.0
user408,57.0,42.0,,,96.0,88.0,,99.0,15.0,93.0
user409,11.0,13.0,89.0,16.0,70.0,,39.0,44.0,,81.0
user410,,39.0,9.0,74.0,7.0,80.0,17.0,98.0,85.0,67.0
user411,26.0,29.0,69.0,84.0,88.0,86.0,93.0,54.0,94.0,23.0
user412,23.0,,41.0,93.0,96.0,30.0,21.0,78.0,20.0,
user413,47.0,51.0,57.0,,80.0,62.0,2.0,,68.0,25.0
user414,46.0,41.0,47.0,94.0,14.0,,94.0,35.0,,30.0
user415,5.0,29.0,69.0,,4.0,,43.0,29.0,43.0,26.0
user416,13.0,81.0,24.0,64.0,83.0,,60.0,,,7.0
user417,30.0,62.0,65.0,71.0,64.0,10.0,78.0,84.0,79.0,65.0
user418,5.0,,,,38.0,7.0,59.0,74.0,24.0,21.0
user419,,56.0,79.0,,46.0,85.0,45.0,,72.0,97.0
user420,20.0,18.0,,,80.0,,82.0,68.0,97.0,55.0
user421,46.0,32.0,27.0,,,46.0,66.0,42.0,93.0,3.0
user422,34.0,6.0,58.0,30.0,18.0,28.0,,,9.0,6.0
user423,,79.0,75.0,,,80.0,79.0,,91.0,81.0
user424,,53.0,19.0,,,13.0,,31.0,68.0,43.0
user425,77.0,43.0,5.0,55.0,81.0,76.0,47.0,,57.0,14.0
user426,64.0,18.0,74.0,98.0,,22.0,22.0,60.0,71.0,97.0
user427,9.0,93.0,,83.0,27.0,14.0,37.0,11.0,5.0,58.0
user428,10.0,51.0,32.0,89.0,98.0,45.0,33.0,,50.0,66.0
user429,60.0,89.0,65.0,83.0,,17.0,83.0,,23.0,29.0
user430,,55.0,2.0,63.0,41.0,,81.0,,17.0,11.0
user431,37.0,,74.0,62.0,51.0,97.0,79.0,19.0,92.0,42.0
user432,26.0,75.0,80.0,80.0,43.0,13.0,12.0,97.0,,80.0
user433,5.0,22.0,48.0,32.0,25.0,6.0,,33.0,96.0,7.0
user434,69.0,81.0,,2.0,,,,62.0,,46.0
user435,,9.0,6.0,78.0,91.0,100.0,,57.0,,2.0
user436,,26.0,,4.0,54.0,52.0,92.0,71.0,44.0,35.0
user437,6.0,,20.0,16.0,28.0,41.0,64.0,80.0,98.0,8.0
user438,39.0,83.0,51.0,20.0,68.0,48.0,45.0,68.0,99.0,
user439,,92.0,,72.0,20.0,36.0,20.0,84.0,,53.0
user440,96.0,75.0,74.0,25.0,60.0,62.0,,62.0,18.0,16.0
user441,52.0,89.0,10.0,39.0,30.0,62.0,12.0,51.0,82.0,96.0
user442,1.0,79.0,46.0,91.0,33.0,10.0,,59.0,,57.0
user443,,97.0,29.0,69.0,8.0,52.0,75.0,24.0,76.0,8.0
user444,36.0,1.0,65.0,,96.0,51.0,66.0,35.0,73.0,99.0
user445,,93.0,55.0,11.0,70.0,13.0,,16.0,,
user446,9.0,56.0,25.0,5.0,50.0,89.0,24.0,2.0,46.0,58.0
user447,4.0,56.0,,,,,65.0,24.0,51.0,6.0
user448,89.0,95.0,,,43.0,,95.0,45.0,,
user449,31.0,73.0,53.0,28.0,65.0,43.0,,,85.0,25.0
user450,20.0,83.0,17.0,19.0,,6.0,,,,29.0
user451,29.0,13.0,59.0,89.0,28.0,83.0,55.0,62.0,93.0,27.0
user452,15.0,78.0,34.0,82.0,3.0,,,,83.0,12.0
user453,,37.0,18.0,41.0,,,82.0,2.0,68.0,
user454,,,51.0,60.0,88.0,73.0,38.0,62.0,62.0,3.0
user455,60.0,64.0,,6.0,8.0,84.0,40.0,91.0,62.0,24.0
user456,2.0,62.0,28.0,22.0,,5.0,,67.0,,
user457,40.0,,,,20.0,100.0,16.0,24.0,8.0,4.0
user458,100.0,54.0,45.0,82.0,2.0,44.0,83.0,59.0,79.0,96.0
user459,89.0,,68.0,12.0,1.0,58.0,,82.0,6.0,67.0
user460,28.0,83.0,7.0,93.0,67.0,29.0,97.0,,84.0,23.0
user461,69.0,63.0,2.0,12.0,73.0,22.0,33.0,41.0,38.0,45.0
user462,8.0,62.0,96.0,71.0,,91.0,26.0,83.0,18.0,55.0
user463,58.0,,98.0,24.0,35.0,4.0,10.0,75.0,76.0,46.0
user464,35.0,66.0,48.0,37.0,82.0,,8.0,40.0,63.0,23.0
user465,12.0,,38.0,61.0,67.0,29.0,28.0,97.0,85.0,14.0
user466,62.0,76.0,89.0,4.0,59.0,80.0,58.0,60.0,47.0,89.0
user467,,50.0,4.0,97.0,66.0,89.0,66.0,83.0,73.0,45.0
user468,53.0,68.0,45.0,73.0,45.0,69.0,44.0,97.0,53.0,74.0
user469,79.0,13.0,46.0,10.0,44.0,,62.0,,53.0,
user470,29.0,1.0,70.0,92.0,55.0,78.0,64.0,29.0,55.0,2.0
user471,1.0,6.0,24.0,,93.0,16.0,37.0,73.0,3.0,41.0
user472,,3.0,,31.0,,,57.0,,76.0,14.0
user473,67.0,,53.0,94.0,98.0,16.0,,21.0,30.0,44.0
user474,64.0,56.0,1.0,28.0,,,45.0,,5.0,74.0
user475,60.0,12.0,,36.0,12.0,99.0,,79.0,65.0,17.0
user476,55.0,50.0,75.0,77.0,73.0,22.0,,66.0,23.0,45.0
user477,1.0,67.0,83.0,41.0,,23.0,98.0,50.0,14.0,66.0
user478,64.0,,,37.0,2.0,34.0,69.0,,,53.0
user479,72.0,,28.0,86.0,49.0,35.0,29.0,87.0,57.0,16.0
user480,36.0,45.0,62.0,,45.0,33.0,91.0,57.0,42.0,
user481,32.0,87.0,76.0,39.0,85.0,83.0,,36.0,64.0,
user482,94.0,22.0,43.0,,6.0,92.0,26.0,44.0,,37.0
user483,94.0,78.0,8.0,67.0,10.0,,1.0,,32.0,95.0
user484,78.0,,2.0,,54.0,86.0,17.0,84.0,6.0,55.0
user485,96.0,83.0,,9.0,,28.0,13.0,42.0,6.0,15.0
user486,68.0,97.0,3.0,17.0,,29.0,95.0,59.0,88.0,26.0
user487,,20.0,,63.0,62.0,,,29.0,72.0,41.0
user488,9.0,9.0,51.0,,,40.0,,,97.0,82.0
user489,,20.0,43.0,7.0,,38.0,,,78.0,46.0
user490,8.0,,,45.0,58.0,54.0,34.0,91.0,28.0,
user491,,58.0,55.0,64.0,86.0,,,8.0,80.0,21.0
user492,91.0,37.0,,52.0,86.0,36.0,23.0,36.0,62.0,
user493,26.0,42.0,49.0,20.0,,53.0,73.0,,,40.0
user494,86.0,37.0,22.0,52.0,29.0,72.0,34.0,97.0,39.0,72.0
user495,27.0,30.0,76.0,55.0,75.0,48.0,14.0,88.0,35.0,57.0
user496,,,33.0,53.0,83.0,14.0,15.0,65.0,33.0,97.0
user497,18.0,76.0,,31.0,,4.0,,93.0,32.0,42.0
user498,18.0,87.0,21.0,,56.0,49.0,3.0,50.0,22.0,
user499,,31.0,37.0,16.0,12.0,,36.0,64.0,78.0,28.0
user500,75.0,45.0,98.0,30.0,,,22.0,,93.0,52.0
user501,86.0,,97.0,87.0,11.0,2.0,10.0,,65.0,56.0
user502,9.0,65.0,76.0,77.0,87.0,16.0,4.0,99.0,89.0,82.0
user503,45.0,,33.0,24.0,,,,93.0,52.0,
user504,98.0,64.0,84.0,73.0,39.0,88.0,16.0,5.0,,9.0
user505,13.0,,,23.0,66.0,42.0,31.0,45.0,,93.0
user506,16.0,68.0,55.0,,46.0,95.0,,98.0,35.0,15.0
user507,58.0,47.0,67.0,12.0,,5.0,,18.0,70.0,18.0
user508,26.0,21.0,62.0,40.0,,,37.0,50.0,18.0,
user509,46.0,28.0,57.0,60.0,37.0,,,44.0,10.0,94.0
user510,45.0,81.0,41.0,62.0,66.0,,,,58.0,48.0
user511,78.0,70.0,27.0,,95.0,53.0,15.0,,78.0,
user512,5.0,95.0,30.0,48.0,78.0,16.0,25.0,47.0,79.0,37.0
user513,,51.0,60.0,35.0,29.0,2.0,,80.0,16.0,27.0
user514,53.0,89.0,8.0,77.0,3.0,32.0,100.0,2.0,13.0,
user515,18.0,,,1.0,28.0,24.0,,99.0,100.0,74.0
user516,,80.0,92.0,36.0,70.0,99.0,8.0,6.0,67.0,
user517,80.0,17.0,28.0,,61.0,51.0,77.0,2.0,56.0,48.0
user518,89.0,37.0,,91.0,,,5.0,49.0,81.0,88.0
user519,50.0,83.0,11.0,10.0,,38.0,,,99.0,
user520,1.0,12.0,30.0,27.0,96.0,22.0,62.0,71.0,71.0,9.0
user521,59.0,,72.0,88.0,96.0,32.0,14.0,22.0,,84.0
user522,33.0,8.0,,32.0,89.0,50.0,6.0,44.0,60.0,64.0
user523,19.0,24.0,33.0,68.0,25.0,92.0,67.0,41.0,,68.0
user524,24.0,17.0,29.0,,17.0,,45.0,,56.0,67.0
user525,45.0,69.0,92.0,,26.0,61.0,98.0,40.0,54.0,66.0
user526,67.0,69.0,26.0,24.0,4.0,69.0,29.0,,76.0,100.0
user527,22.0,2.0,,14.0,21.0,37.0,44.0,55.0,23.0,99.0
user528,32.0,,64.0,25.0,,56.0,62.0,,66.0,
user529,84.0,,88.0,10.0,77.0,,,60.0,62.0,88.0
user530,,95.0,29.0,95.0,10.0,90.0,33.0,25.0,24.0,11.0
user531,,28.0,17.0,47.0,95.0,10.0,86.0,60.0,90.0,26.0
user532,33.0,83.0,66.0,,65.0,,,73.0,93.0,
user533,58.0,82.0,19.0,40.0,56.0,94.0,99.0,,13.0,2.0
user534,5.0,58.0,99.0,34.0,,85.0,50.0,48.0,45.0,
user535,37.0,,61.0,30.0,97.0,83.0,38.0,17.0,70.0,40.0
user536,57.0,59.0,,53.0,64.0,70.0,8.0,,8.0,90.0
user537,,,,,62.0,24.0,57.0,40.0,53.0,56.0
user538,61.0,68.0,29.0,43.0,,70.0,,,34.0,56.0
user539,60.0,80.0,,81.0,78.0,23.0,,1.0,64.0,84.0
user540,,13.0,73.0,,77.0,35.0,89.0,55.0,11.0,70.0
user541,3.0,84.0,27.0,35.0,57.0,,55.0,44.0,,38.0
user542,40.0,95.0,96.0,,2.0,31.0,14.0,56.0,,
user543,,39.0,64.0,,98.0,,75.0,,67.0,4.0
user544,,1.0,27.0,,93.0,,67.0,,57.0,84.0
user545,22.0,42.0,6.0,,37.0,,,19.0,,79.0
user546,89.0,76.0,33.0,41.0,27.0,51.0,99.0,,9.0,42.0
user547,29.0,18.0,,,20.0,60.0,97.0,72.0,59.0,61.0
user548,83.0,60.0,47.0,33.0,50.0,27.0,49.0,,95.0,
user549,15.0,77.0,8.0,87.0,,14.0,,84.0,47.0,86.0
user550,,81.0,53.0,,81.0,56.0,85.0,,21.0,56.0
user551,99.0,38.0,,66.0,60.0,40.0,60.0,47.0,34.0,13.0
user552,,57.0,48.0,,67.0,65.0,15.0,99.0,63.0,
user553,70.0,89.0,,25.0,5.0,15.0,62.0,86.0,37.0,
user554,31.0,79.0,84.0,,79.0,11.0,,94.0,87.0,44.0
user555,,79.0,68.0,,65.0,85.0,83.0,96.0,,21.0
user556,67.0,86.0,27.0,76.0,13.0,49.0,11.0,14.0,67.0,77.0
user557,80.0,18.0,69.0,100.0,5.0,58.0,32.0,50.0,23.0,
user558,50.0,,82.0,93.0,29.0,3.0,36.0,87.0,29.0,57.0
user559,24.0,,4.0,45.0,49.0,,2.0,41.0,,20.0
user560,94.0,40.0,38.0,36.0,11.0,,39.0,74.0,5.0,79.0
user561,69.0,33.0,94.0,,51.0,67.0,99.0,72.0,16.0,77.0
user562,37.0,29.0,,18.0,36.0,75.0,30.0,,66.0,3.0
user563,82.0,9.0,5.0,1.0,61.0,65.0,3.0,27.0,62.0,79.0
user564,71.0,83.0,84.0,70.0,68.0,,33.0,3.0,55.0,12.0
user565,,12.0,,51.0,14.0,11.0,1.0,24.0,21.0,43.0
user566,30.0,95.0,,65.0,16.0,18.0,36.0,10.0,,64.0
user567,26.0,13.0,25.0,81.0,64.0,,,39.0,100.0,46.0
user568,32.0,95.0,93.0,79.0,,,79.0,19.0,8.0,49.0
user569,76.0,,43.0,19.0,35.0,64.0,,39.0,71.0,32.0
user570,28.0,63.0,,,85.0,77.0,,85.0,94.0,75.0
user571,,,51.0,7.0,98.0,,,,63.0,39.0
user572,96.0,11.0,80.0,98.0,21.0,78.0,69.0,26.0,,39.0
user573,67.0,,18.0,18.0,38.0,27.0,32.0,65.0,,
user574,73.0,,38.0,,22.0,58.0,57.0,31.0,5.0,
user575,11.0,77.0,,,38.0,,57.0,74.0,63.0,89.0
user576,85.0,97.0,,71.0,,91.0,85.0,22.0,68.0,30.0
user577,35.0,22.0,44.0,85.0,33.0,99.0,33.0,18.0,53.0,10.0
user578,58.0,4.0,88.0,34.0,93.0,36.0,19.0,71.0,91.0,20.0
user579,37.0,74.0,100.0,29.0,54.0,52.0,58.0,,,30.0
user580,76.0,36.0,94.0,12.0,6.0,95.0,44.0,90.0,24.0,60.0
user581,7.0,48.0,31.0,31.0,52.0,91.0,73.0,71.0,,91.0
user582,87.0,55.0,53.0,97.0,,53.0,7.0,92.0,44.0,
user583,19.0,46.0,22.0,22.0,23.0,97.0,2.0,,98.0,77.0
user584,,37.0,51.0,39.0,48.0,,83.0,44.0,,86.0
user585,,70.0,73.0,68.0,58.0,,75.0,21.0,65.0,17.0
user586,,9.0,,57.0,41.0,46.0,18.0,18.0,75.0,
user587,3.0,70.0,29.0,22.0,,,52.0,5.0,,19.0
user588,27.0,,47.0,83.0,,49.0,,38.0,21.0,20.0
user589,99.0,56.0,91.0,23.0,62.0,100.0,,64.0,88.0,20.0
user590,66.0,,,51.0,,76.0,84.0,,28.0,12.0
user591,62.0,,,20.0,47.0,56.0,,18.0,,
user592,,,28.0,82.0,47.0,59.0,66.0,78.0,36.0,
user593,,57.0,,98.0,30.0,43.0,81.0,41.0,39.0,90.0
user594,97.0,13.0,57.0,73.0,51.0,12.0,51.0,,72.0,32.0
user595,,30.0,34.0,,3.0,13.0,,35.0,81.0,72.0
user596,53.0,,95.0,39.0,84.0,83.0,,28.0,5.0,82.0
user597,46.0,53.0,84.0,80.0,38.0,41.0,27.0,62.0,77.0,13.0
user598,7.0,89.0,65.0,5.0,92.0,17.0,34.0,24.0,60.0,26.0
user599,13.0,98.0,48.0,62.0,25.0,44.0,19.0,31.0,7.0,69.0
user600,9.0,97.0,22.0,16.0,,53.0,79.0,,20.0,66.0
user601,16.0,89.0,54.0,88.0,,36.0,31.0,93.0,36.0,38.0
user602,,,,81.0,74.0,40.0,99.0,83.0,,54.0
user603,90.0,63.0,43.0,,,70.0,,51.0,67.0,10.0
user604,48.0,10.0,,41.0,,2.0,,55.0,88.0,52.0
user605,96.0,41.0,74.0,92.0,80.0,,,46.0,15.0,99.0
user606,50.0,19.0,,38.0,,,95.0,8.0,77.0,16.0
user607,32.0,17.0,55.0,43.0,88.0,43.0,,39.0,,
user608,35.0,55.0,38.0,26.0,60.0,5.0,,22.0,39.0,29.0
user609,75.0,16.0,55.0,56.0,,98.0,4.0,74.0,80.0,
user610,,,13.0,21.0,,94.0,49.0,21.0,80.0,53.0
user611,,4.0,35.0,72.0,65.0,93.0,,33.0,72.0,6.0
user612,11.0,37.0,52.0,11.0,,67.0,,42.0,9.0,
user613,42.0,82.0,31.0,33.0,63.0,89.0,33.0,,,28.0
user614,98.0,10.0,84.0,68.0,71.0,,33.0,1.0,33.0,68.0
user615,,91.0,91.0,92.0,38.0,77.0,23.0,,69.0,34.0
user616,1.0,76.0,29.0,63.0,,85.0,67.0,91.0,94.0,94.0
user617,,12.0,1.0,20.0,,3.0,78.0,64.0,73.0,41.0
user618,31.0,86.0,78.0,80.0,49.0,65.0,74.0,96.0,,59.0
user619,82.0,96.0,70.0,,88.0,4.0,89.0,22.0,,90.0
user620,5.0,58.0,86.0,49.0,,60.0,,,3.0,11.0
user621,,,92.0,52.0,2.0,1.0,81.0,,23.0,10.0
user622,8.0,28.0,,12.0,,20.0,61.0,77.0,,56.0
user623,,61.0,95.0,51.0,32.0,,,91.0,36.0,32.0
user624,82.0,85.0,10.0,60.0,52.0,,90.0,,9.0,7.0
user625,82.0,47.0,51.0,9.0,85.0,75.0,18.0,11.0,27.0,
user626,,39.0,,,39.0,82.0,79.0,,58.0,1.0
user627,38.0,51.0,,,86.0,99.0,67.0,79.0,49.0,47.0
user628,,86.0,89.0,81.0,64.0,,,11.0,100.0,53.0
user629,77.0,,81.0,89.0,34.0,77.0,27.0,1.0,58.0,96.0
user630,44.0,26.0,45.0,83.0,66.0,,44.0,69.0,35.0,56.0
user631,89.0,75.0,46.0,87.0,65.0,20.0,40.0,91.0,74.0,72.0
user632,57.0,23.0,39.0,,,85.0,,34.0,21.0,66.0
user633,,38.0,71.0,,48.0,,54.0,,32.0,17.0
user634,22.0,53.0,32.0,58.0,96.0,90.0,13.0,,,38.0
user635,,63.0,68.0,,19.0,94.0,8.0,100.0,40.0,89.0
user636,92.0,45.0,83.0,53.0,,50.0,50.0,77.0,,
user637,67.0,65.0,68.0,96.0,,37.0,56.0,,21.0,15.0
user638,71.0,11.0,71.0,,64.0,38.0,,29.0,37.0,98.0
user639,99.0,67.0,64.0,32.0,84.0,,85.0,38.0,,51.0
user640,28.0,5.0,61.0,28.0,99.0,86.0,14.0,,,
user641,11.0,29.0,36.0,16.0,,87.0,62.0,,,80.0
user642,46.0,5.0,,35.0,95.0,18.0,,29.0,,53.0
user643,55.0,37.0,59.0,63.0,30.0,,96.0,80.0,79.0,2.0
user644,9.0,90.0,72.0,51.0,84.0,41.0,90.0,5.0,81.0,
user645,87.0,,53.0,19.0,4.0,82.0,,76.0,50.0,92.0
user646,49.0,61.0,3.0,,,85.0,45.0,91.0,20.0,
user647,99.0,43.0,61.0,,8.0,55.0,19.0,79.0,21.0,68.0
user648,74.0,83.0,61.0,92.0,28.0,51.0,4.0,,87.0,78.0
user649,15.0,,,,36.0,63.0,,76.0,10.0,8.0
user650,66.0,61.0,8.0,22.0,1.0,57.0,86.0,62.0,63.0,18.0
user651,88.0,88.0,93.0,,23.0,1.0,,31.0,43.0,60.0
user652,67.0,90.0,17.0,29.0,17.0,1.0,8.0,87.0,,28.0
user653,62.0,,,95.0,2.0,30.0,75.0,62.0,,92.0
user654,73.0,54.0,56.0,35.0,61.0,22.0,9.0,,,82.0
user655,88.0,93.0,84.0,50.0,27.0,,89.0,35.0,90.0,17.0
user656,49.0,17.0,88.0,57.0,11.0,62.0,,77.0,49.0,4.0
user657,35.0,100.0,20.0,,55.0,97.0,,18.0,36.0,13.0
user658,64.0,97.0,49.0,,30.0,35.0,,60.0,,17.0
user659,23.0,52.0,,37.0,21.0,25.0,100.0,60.0,51.0,80.0
user660,,96.0,47.0,,6.0,52.0,,29.0,,
user661,16.0,86.0,,22.0,,93.0,85.0,36.0,,16.0
user662,,77.0,26.0,,,68.0,64.0,60.0,72.0,
user663,27.0,9.0,,87.0,,22.0,21.0,,,40.0
user664,40.0,93.0,81.0,94.0,11.0,14.0,95.0,3.0,92.0,67.0
user665,,,39.0,92.0,68.0,,28.0,94.0,28.0,
user666,76.0,3.0,26.0,55.0,25.0,5.0,25.0,,94.0,29.0
user667,83.0,10.0,48.0,75.0,68.0,,31.0,85.0,9.0,92.0
user668,,,,60.0,22.0,,71.0,48.0,,81.0
user669,82.0,15.0,18.0,,,64.0,19.0,20.0,97.0,
user670,40.0,5.0,75.0,58.0,74.0,9.0,63.0,12.0,36.0,7.0
user671,27.0,52.0,4.0,68.0,5.0,33.0,,11.0,10.0,11.0
user672,27.0,24.0,,,100.0,69.0,27.0,73.0,,
user673,64.0,71.0,46.0,13.0,22.0,13.0,55.0,,58.0,5.0
user674,,24.0,69.0,36.0,83.0,14.0,35.0,58.0,19.0,57.0
user675,53.0,38.0,7.0,45.0,81.0,94.0,41.0,49.0,,98.0
user676,70.0,72.0,42.0,50.0,8.0,13.0,46.0,77.0,47.0,39.0
user677,2.0,,13.0,81.0,24.0,36.0,65.0,72.0,19.0,64.0
user678,84.0,76.0,,,,,99.0,,22.0,
user679,97.0,13.0,27.0,45.0,8.0,76.0,41.0,48.0,,53.0
user680,9.0,59.0,45.0,94.0,55.0,15.0,78.0,77.0,,67.0
user681,84.0,,,21.0,13.0,,,25.0,98.0,59.0
user682,81.0,,,96.0,66.0,55.0,17.0,28.0,66.0,27.0
user683,11.0,88.0,66.0,,2.0,27.0,85.0,71.0,,59.0
user684,11.0,,55.0,70.0,71.0,38.0,46.0,,84.0,
user685,59.0,,99.0,,,81.0,,78.0,99.0,
user686,,78.0,95.0,87.0,13.0,73.0,15.0,86.0,94.0,
user687,24.0,86.0,64.0,30.0,88.0,82.0,90.0,12.0,,8.0
user688,,86.0,33.0,9.0,78.0,77.0,93.0,36.0,57.0,59.0
user689,57.0,95.0,27.0,88.0,13.0,88.0,86.0,,77.0,65.0
user690,56.0,,58.0,83.0,90.0,,57.0,6.0,34.0,
user691,77.0,64.0,57.0,13.0,12.0,54.0,8.0,26.0,56.0,22.0
user692,62.0,58.0,51.0,,49.0,6.0,30.0,10.0,98.0,
user693,,59.0,93.0,62.0,75.0,11.0,40.0,,36.0,4.0
user694,9.0,14.0,92.0,38.0,35.0,,,94.0,,44.0
user695,37.0,36.0,43.0,58.0,,100.0,12.0,50.0,56.0,24.0
user696,57.0,,35.0,,93.0,98.0,29.0,,93.0,40.0
user697,71.0,45.0,,33.0,14.0,28.0,2.0,39.0,87.0,56.0
user698,85.0,90.0,34.0,100.0,6.0,31.0,50.0,,19.0,77.0
user699,18.0,30.0,11.0,,87.0,,19.0,31.0,88.0,44.0
user700,71.0,61.0,9.0,85.0,10.0,,94.0,45.0,52.0,
user701,33.0,41.0,17.0,3.0,50.0,32.0,,,88.0,11.0
user702,61.0,13.0,49.0,,15.0,57.0,52.0,34.0,24.0,56.0
user703,,34.0,74.0,,38.0,45.0,5.0,66.0,13.0,62.0
user704,38.0,11.0,90.0,40.0,40.0,46.0,,82.0,21.0,97.0
user705,74.0,74.0,44.0,16.0,90.0,52.0,32.0,76.0,,29.0
user706,85.0,8.0,10.0,,73.0,72.0,13.0,43.0,25.0,30.0
user707,19.0,12.0,91.0,,,10.0,35.0,31.0,50.0,
user708,,28.0,30.0,15.0,42.0,2.0,15.0,43.0,93.0,9.0
user709,70.0,,51.0,15.0,75.0,40.0,,37.0,37.0,52.0
user710,,63.0,64.0,92.0,,21.0,49.0,41.0,34.0,31.0
user711,58.0,22.0,14.0,11.0,25.0,,8.0,95.0,,
user712,74.0,63.0,,53.0,99.0,15.0,,66.0,28.0,
user713,49.0,2.0,2.0,92.0,15.0,51.0,,,,
user714,95.0,91.0,39.0,38.0,85.0,20.0,89.0,35.0,76.0,62.0
user715,84.0,15.0,37.0,22.0,15.0,88.0,32.0,,94.0,85.0
user716,88.0,25.0,,81.0,,,,1.0,97.0,48.0
user717,28.0,62.0,99.0,5.0,30.0,60.0,53.0,20.0,89.0,3.0
user718,77.0,64.0,13.0,99.0,45.0,,57.0,75.0,99.0,
user719,1.0,,34.0,19.0,,,,11.0,60.0,70.0
user720,,79.0,60.0,53.0,74.0,72.0,91.0,,,8.0
user721,18.0,,55.0,96.0,80.0,,,87.0,,93.0
user722,45.0,36.0,22.0,,24.0,83.0,94.0,,87.0,59.0
user723,5.0,52.0,91.0,,5.0,97.0,35.0,89.0,,45.0
user724,88.0,,23.0,87.0,54.0,84.0,11.0,46.0,,73.0
user725,,80.0,97.0,1.0,30.0,58.0,,73.0,43.0,36.0
user726,25.0,85.0,,14.0,43.0,86.0,91.0,,55.0,41.0
user727,,43.0,63.0,56.0,18.0,,72.0,50.0,50.0,93.0
user728,34.0,74.0,,,20.0,38.0,74.0,78.0,52.0,29.0
user729,31.0,48.0,,15.0,99.0,15.0,64.0,84.0,62.0,15.0
user730,17.0,80.0,95.0,51.0,57.0,64.0,56.0,53.0,64.0,
user731,93.0,34.0,27.0,,27.0,99.0,77.0,17.0,,
user732,8.0,97.0,99.0,66.0,81.0,,5.0,,79.0,84.0
user733,48.0,16.0,10.0,46.0,,45.0,98.0,34.0,43.0,
user734,48.0,,74.0,19.0,98.0,,85.0,,2.0,79.0
user735,,100.0,18.0,29.0,67.0,,73.0,63.0,34.0,40.0
user736,,36.0,8.0,78.0,75.0,,4.0,79.0,88.0,97.0
user737,71.0,,99.0,5.0,50.0,88.0,5.0,,87.0,95.0
user738,72.0,16.0,6.0,25.0,13.0,85.0,29.0,,56.0,47.0
user739,94.0,,30.0,18.0,10.0,87.0,68.0,10.0,56.0,
user740,4.0,4.0,53.0,,,,,52.0,62.0,14.0
user741,3.0,44.0,3.0,33.0,64.0,49.0,84.0,,,
user742,52.0,83.0,72.0,94.0,17.0,87.0,71.0,14.0,41.0,
user743,15.0,66.0,8.0,85.0,,,96.0,38.0,96.0,
user744,27.0,55.0,69.0,18.0,40.0,12.0,75.0,93.0,86.0,
user745,88.0,87.0,46.0,26.0,,80.0,100.0,83.0,65.0,
user746,47.0,1.0,39.0,52.0,18.0,54.0,55.0,22.0,73.0,89.0
user747,76.0,3.0,,68.0,82.0,41.0,65.0,73.0,86.0,95.0
user748,,54.0,,55.0,5.0,85.0,52.0,44.0,90.0,88.0
user749,10.0,19.0,80.0,,18.0,42.0,,,22.0,98.0
user750,,44.0,68.0,3.0,83.0,16.0,20.0,44.0,95.0,16.0
user751,22.0,63.0,45.0,35.0,,36.0,,90.0,,51.0
user752,66.0,19.0,91.0,45.0,14.0,50.0,,68.0,81.0,
user753,8.0,81.0,63.0,,87.0,57.0,61.0,2.0,90.0,54.0
user754,60.0,37.0,58.0,62.0,15.0,98.0,66.0,58.0,40.0,87.0
user755,88.0,100.0,54.0,35.0,21.0,68.0,38.0,72.0,82.0,47.0
user756,,22.0,69.0,52.0,86.0,9.0,27.0,78.0,,
user757,33.0,91.0,8.0,35.0,,88.0,3.0,66.0,91.0,63.0
user758,50.0,99.0,9.0,,63.0,49.0,17.0,,55.0,16.0
